year,area,poverty_threshold_per_capita,family_income,family_expenditure,poverty_gap,expenditure_ratio,new_poor_flag,source_file
2023.0,Cagayan,33296,330500.0,224570.0,297204.0,0.6794856278366112,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Camarines Norte,33296,286820.0,190370.0,253524.0,0.6637263789136043,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Camarines Sur,33296,322290.0,202250.0,288994.0,0.6275404139129356,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Camiguin,33296,324400.0,225080.0,291104.0,0.6938347718865598,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Capiz,33296,267170.0,225280.0,233874.0,0.8432084440618333,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Catanduanes,33296,282190.0,230910.0,248894.0,0.8182784648640986,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Cavite,33296,457620.0,313490.0,424324.0,0.6850443599493029,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Cebu (Excluding the Cities of Cebu Lapu-Lapu and Mandaue),33296,293380.0,193810.0,260084.0,0.660610811916286,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,City of Angeles,33296,501930.0,373410.0,468634.0,0.7439483593329748,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,City of Bacolod,33296,367160.0,292810.0,333864.0,0.7974997276391764,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,City of Baguio,33296,443200.0,293380.0,409904.0,0.6619584837545126,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
